Date,State,TotalSamples,Negative,Positive
2020-06-13,Arunachal Pradesh,14518.0,12817,88.0
2020-06-15,Arunachal Pradesh,15453.0,13610,95.0
2020-06-16,Arunachal Pradesh,16158.0,14339,99.0
2020-06-17,Arunachal Pradesh,16630.0,14698,103.0
2020-06-18,Arunachal Pradesh,16630.0,14698,103.0
2020-06-19,Arunachal Pradesh,18008.0,14698,135.0
2020-06-20,Arunachal Pradesh,18521.0,16827,135.0
2020-06-21,Arunachal Pradesh,19154.0,17100,139.0
2020-06-22,Arunachal Pradesh,19799.0,18123,148.0
2020-06-23,Arunachal Pradesh,20398.0,18571,158.0
2020-06-24,Arunachal Pradesh,20938.0,18979,160.0
2020-06-25,Arunachal Pradesh,21274.0,19298,172.0
2020-06-26,Arunachal Pradesh,21890.0,19877,174.0
2020-06-27,Arunachal Pradesh,22623.0,20209,177.0
2020-06-28,Arunachal Pradesh,23011.0,20673,182.0
2020-06-29,Arunachal Pradesh,23709.0,21408,187.0
2020-06-30,Arunachal Pradesh,24237.0,21766,191.0
2020-07-01,Arunachal Pradesh,24856.0,22443,195.0
2020-07-02,Arunachal Pradesh,25440.0,23025,232.0
2020-07-03,Arunachal Pradesh,25917.0,23486,252.0
2020-07-04,Arunachal Pradesh,26569.0,24025,259.0
2020-07-05,Arunachal Pradesh,26808.0,24466,269.0
2020-07-06,Arunachal Pradesh,27645.0,24900,270.0
2020-07-07,Arunachal Pradesh,28072.0,25649,276.0
2020-07-08,Arunachal Pradesh,28581.0,25996,287.0
2020-07-09,Arunachal Pradesh,29232.0,26707,302.0
2020-07-10,Arunachal Pradesh,29834.0,28023,335.0
2020-07-11,Arunachal Pradesh,30922.0,28711,341.0
2020-07-12,Arunachal Pradesh,31520.0,29296,359.0
2020-07-13,Arunachal Pradesh,32691.0,30725,387.0
2020-07-14,Arunachal Pradesh,33807.0,31688,462.0
2020-07-15,Arunachal Pradesh,34619.0,32450,491.0
2020-07-16,Arunachal Pradesh,35430.0,33222,543.0
2020-07-17,Arunachal Pradesh,36426.0,34040,609.0
2020-07-18,Arunachal Pradesh,38042.0,35471,650.0
2020-07-19,Arunachal Pradesh,39288.0,37032,740.0
2020-07-20,Arunachal Pradesh,40477.0,37752,790.0
2020-07-21,Arunachal Pradesh,41772.0,39116,858.0
2020-07-22,Arunachal Pradesh,44986.0,42369,949.0
2020-07-23,Arunachal Pradesh,48880.0,46332,991.0
2020-07-24,Arunachal Pradesh,53335.0,51033,1056.0
2020-07-25,Arunachal Pradesh,57861.0,55574,1126.0
2020-07-26,Arunachal Pradesh,59558.0,57541,1158.0
2020-07-27,Arunachal Pradesh,63784.0,61629,1239.0
2020-07-28,Arunachal Pradesh,68034.0,65962,1330.0
2020-07-29,Arunachal Pradesh,72739.0,70551,1410.0
2020-07-30,Arunachal Pradesh,77630.0,75572,1484.0
2020-07-31,Arunachal Pradesh,81865.0,77637,1591.0
2020-08-01,Arunachal Pradesh,86288.0,81988,1673.0
2020-08-02,Arunachal Pradesh,89031.0,84700,1698.0
2020-08-03,Arunachal Pradesh,91227.0,86828,1758.0
2020-08-04,Arunachal Pradesh,93365.0,91127,1790.0
2020-08-05,Arunachal Pradesh,95983.0,91164,1855.0
2020-08-06,Arunachal Pradesh,98733.0,93684,1948.0
2020-08-07,Arunachal Pradesh,101947.0,96758,2049.0
2020-08-08,Arunachal Pradesh,104833.0,99460,2117.0
2020-08-09,Arunachal Pradesh,106792.0,101265,2155.0
2020-08-10,Arunachal Pradesh,109863.0,104171,2231.0
2020-08-11,Arunachal Pradesh,112689.0,106807,2327.0
2020-08-12,Arunachal Pradesh,115758.0,109794,
2020-08-13,Arunachal Pradesh,118882.0,112767,
2020-08-14,Arunachal Pradesh,121371.0,115112,2607.0
2020-08-15,Arunachal Pradesh,122854.0,116538,2658.0
2020-08-16,Arunachal Pradesh,124786.0,118381,
2020-08-17,Arunachal Pradesh,127286.0,120729,
2020-08-18,Arunachal Pradesh,130246.0,123408,
2020-08-19,Arunachal Pradesh,133048.0,126085,
2020-08-20,Arunachal Pradesh,136092.0,128762,
2020-08-21,Arunachal Pradesh,138913.0,131556,
2020-08-22,Arunachal Pradesh,141655.0,134121,
2020-08-23,Arunachal Pradesh,143626.0,135812,
2020-08-24,Arunachal Pradesh,146012.0,138059,
2020-08-25,Arunachal Pradesh,149273.0,141127,
2020-08-26,Arunachal Pradesh,152852.0,144556,
2020-08-27,Arunachal Pradesh,155750.0,147281,
2020-08-28,Arunachal Pradesh,158993.0,150209,
2020-08-29,Arunachal Pradesh,161525.0,152666,
2020-08-30,Arunachal Pradesh,164524.0,155425,
2020-08-31,Arunachal Pradesh,167615.0,158324,
2020-09-01,Arunachal Pradesh,170445.0,160911,
2020-09-02,Arunachal Pradesh,173469.0,163658,
2020-09-03,Arunachal Pradesh,177259.0,167280,
2020-09-04,Arunachal Pradesh,180372.0,170070,
2020-09-05,Arunachal Pradesh,183390.0,172829,
2020-09-06,Arunachal Pradesh,185322.0,174589,
2020-09-07,Arunachal Pradesh,188435.0,177394,
2020-09-08,Arunachal Pradesh,191632.0,180193,
2020-09-09,Arunachal Pradesh,194647.0,182937,
2020-09-10,Arunachal Pradesh,197711.0,185795,
2020-09-11,Arunachal Pradesh,201010.0,188857,
2020-09-12,Arunachal Pradesh,203356.0,191018,
2020-09-13,Arunachal Pradesh,205519.0,192960,
2020-09-14,Arunachal Pradesh,208164.0,195308,
2020-09-15,Arunachal Pradesh,210345.0,197252,
2020-09-16,Arunachal Pradesh,214292.0,200905,
2020-09-17,Arunachal Pradesh,216202.0,202540,
2020-09-18,Arunachal Pradesh,218285.0,204350,
2020-09-19,Arunachal Pradesh,220706.0,206425,
2020-09-20,Arunachal Pradesh,222429.0,207925,
2020-09-21,Arunachal Pradesh,225328.0,210458,
2020-09-22,Arunachal Pradesh,228242.0,213033,
2020-09-23,Arunachal Pradesh,231045.0,215460,
2020-09-24,Arunachal Pradesh,233456.0,216919,
2020-09-25,Arunachal Pradesh,235979.0,219655,
2020-09-26,Arunachal Pradesh,238223.0,221576,
2020-09-27,Arunachal Pradesh,239900.0,223119,
2020-09-28,Arunachal Pradesh,242948.0,225773,
2020-09-29,Arunachal Pradesh,245788.0,228315,
2020-09-30,Arunachal Pradesh,248439.0,230620,
2020-10-01,Arunachal Pradesh,250993.0,232867,
2020-10-02,Arunachal Pradesh,253413.0,234989,
2020-10-03,Arunachal Pradesh,255951.0,237222,
2020-10-04,Arunachal Pradesh,257972.0,239060,
2020-10-05,Arunachal Pradesh,261029.0,241750,
2020-10-06,Arunachal Pradesh,263242.0,243642,
2020-10-07,Arunachal Pradesh,265870.0,245963,
2020-10-08,Arunachal Pradesh,268286.0,248047,
2020-10-09,Arunachal Pradesh,271035.0,250405,
2020-10-10,Arunachal Pradesh,273441.0,252475,
2020-10-11,Arunachal Pradesh,275319.0,254145,
2020-10-12,Arunachal Pradesh,277171.0,255649,
2020-10-13,Arunachal Pradesh,279792.0,257940,
2020-10-14,Arunachal Pradesh,283856.0,261730,
2020-10-15,Arunachal Pradesh,286572.0,264114,
2020-10-17,Arunachal Pradesh,291875.0,268732,
2020-10-18,Arunachal Pradesh,293164.0,269846,
2020-10-19,Arunachal Pradesh,296135.0,272412,
2020-10-20,Arunachal Pradesh,298490.0,274506,
2020-10-21,Arunachal Pradesh,300977.0,276756,
2020-10-22,Arunachal Pradesh,303101.0,278550,
2020-10-23,Arunachal Pradesh,304526.0,279778,
2020-10-24,Arunachal Pradesh,305694.0,280771,
2020-10-25,Arunachal Pradesh,306694.0,281697,
2020-10-26,Arunachal Pradesh,308912.0,283634,
2020-10-27,Arunachal Pradesh,310668.0,285259,
2020-10-28,Arunachal Pradesh,312775.0,287150,
2020-10-29,Arunachal Pradesh,314749.0,289094,
2020-10-30,Arunachal Pradesh,316633.0,290828,
2020-10-31,Arunachal Pradesh,318479.0,292467,
2020-11-01,Arunachal Pradesh,319596.0,293500,
2020-11-02,Arunachal Pradesh,321688.0,295438,
2020-11-03,Arunachal Pradesh,324062.0,297660,
2020-11-04,Arunachal Pradesh,325823.0,299275,
2020-11-05,Arunachal Pradesh,327812.0,301137,
2020-11-06,Arunachal Pradesh,329760.0,302951,
2020-11-07,Arunachal Pradesh,331244.0,304308,
2020-11-08,Arunachal Pradesh,332402.0,305367,
2020-11-09,Arunachal Pradesh,334117.0,306990,
2020-11-10,Arunachal Pradesh,336558.0,309285,
2020-11-11,Arunachal Pradesh,338280.0,327363,
2020-11-12,Arunachal Pradesh,339487.0,311977,
2020-11-13,Arunachal Pradesh,341099.0,313459,
2020-11-14,Arunachal Pradesh,341928.0,314213,
2020-11-15,Arunachal Pradesh,342450.0,314677,
2020-04-02,Assam,962.0,819,16.0
2020-04-10,Assam,2863.0,2685,29.0
2020-04-11,Assam,3011.0,2842,29.0
2020-04-12,Assam,3138.0,2973,29.0
2020-04-14,Assam,3491.0,3267,31.0
2020-04-15,Assam,3613.0,3492,32.0
2020-04-16,Assam,4108.0,3803,34.0
2020-04-17,Assam,4236.0,4024,34.0
2020-04-18,Assam,4400.0,4199,34.0
2020-04-19,Assam,4865.0,4584,34.0
2020-04-20,Assam,5112.0,4937,34.0
2020-04-21,Assam,5514.0,5245,34.0
2020-04-24,Assam,6680.0,6391,35.0
2020-04-25,Assam,7159.0,6781,35.0
2020-04-26,Assam,7823.0,7474,35.0
2020-04-27,Assam,8117.0,7985,35.0
2020-04-29,Assam,9520.0,8771,37.0
2020-05-02,Assam,11623.0,10499,42.0
2020-05-04,Assam,12775.0,11764,42.0
2020-05-05,Assam,13442.0,12533,43.0
2020-05-09,Assam,16167.0,15076,59.0
2020-05-10,Assam,18002.0,16236,62.0
2020-05-11,Assam,19589.0,17813,64.0
2020-05-12,Assam,21791.0,19211,64.0
2020-05-14,Assam,25824.0,23178,86.0
2020-05-15,Assam,28178.0,25431,86.0
2020-05-16,Assam,31276.0,28332,91.0
2020-05-17,Assam,34376.0,32035,97.0
2020-05-18,Assam,37898.0,35159,106.0
2020-05-19,Assam,41116.0,38138,141.0
2020-05-20,Assam,47084.0,42729,170.0
2020-05-21,Assam,51730.0,46442,203.0
2020-05-22,Assam,55791.0,50450,259.0
2020-05-23,Assam,60405.0,54185,329.0
2020-05-24,Assam,66444.0,58972,378.0
2020-05-25,Assam,70029.0,62244,526.0
2020-05-26,Assam,72654.0,66562,616.0
2020-05-29,Assam,92390.0,84933,1024.0
2020-05-30,Assam,101257.0,91248,1185.0
2020-05-31,Assam,109097.0,101006,1272.0
2020-06-02,Assam,120375.0,111229,1513.0
2020-06-03,Assam,126726.0,117650,1672.0
2020-06-04,Assam,133029.0,122618,1988.0
2020-06-06,Assam,146605.0,136154,2397.0
2020-06-07,Assam,153326.0,142192,2565.0
2020-06-09,Assam,169842.0,159760,2937.0
2020-06-11,Assam,181108.0,171070,3319.0
2020-06-12,Assam,188090.0,177989,3498.0
2020-06-15,Assam,217088.0,,4158.0
2020-06-16,Assam,227109.0,,4319.0
2020-06-17,Assam,235214.0,,4605.0
2020-06-18,Assam,246590.0,,4861.0
2020-06-19,Assam,258797.0,,4904.0
2020-06-20,Assam,273047.0,,5006.0
2020-06-21,Assam,288306.0,,5388.0
2020-06-22,Assam,301557.0,,5586.0
2020-06-23,Assam,323258.0,,5853.0
2020-06-24,Assam,336091.0,,6282.0
2020-06-25,Assam,351753.0,,6646.0
2020-06-26,Assam,362713.0,,6646.0
2020-06-27,Assam,374519.0,,6919.0
2020-06-28,Assam,385299.0,,7165.0
2020-06-29,Assam,399393.0,,7492.0
2020-06-30,Assam,412214.0,,7835.0
2020-07-01,Assam,419878.0,,8547.0
2020-07-02,Assam,428866.0,,8955.0
2020-07-03,Assam,438882.0,,9434.0
2020-07-04,Assam,449629.0,,9799.0
2020-07-05,Assam,459143.0,,11001.0
2020-07-06,Assam,471221.0,,11736.0
2020-07-07,Assam,485156.0,,12522.0
2020-07-09,Assam,508973.0,,14032.0
2020-07-10,Assam,525485.0,,14600.0
2020-07-11,Assam,537831.0,,15536.0
2020-07-12,Assam,552376.0,,16071.0
2020-07-13,Assam,563482.0,,16806.0
2020-07-14,Assam,575867.0,,17807.0
2020-07-15,Assam,589202.0,,18666.0
2020-07-16,Assam,601385.0,,19754.0
2020-07-17,Assam,614743.0,,20646.0
2020-07-18,Assam,632372.0,,21864.0
2020-07-19,Assam,651179.0,,22981.0
2020-07-20,Assam,671191.0,,23999.0
2020-07-21,Assam,689343.0,,25092.0
2020-07-22,Assam,703374.0,,27744.0
2020-07-23,Assam,723287.0,,28791.0
2020-07-24,Assam,739465.0,,29921.0
2020-07-25,Assam,753939.0,,31086.0
2020-07-26,Assam,774484.0,,32228.0
2020-07-27,Assam,796226.0,,33576.0
2020-07-28,Assam,802674.0,,34947.0
2020-07-29,Assam,838043.0,,36295.0
2020-07-30,Assam,879071.0,,38407.0
2020-07-31,Assam,917395.0,,40269.0
2020-08-01,Assam,944556.0,,41726.0
2020-08-02,Assam,964499.0,,42904.0
2020-08-03,Assam,1006457.0,,45275.0
2020-08-04,Assam,1065521.0,,48161.0
2020-08-05,Assam,1124683.0,,50445.0
2020-08-06,Assam,1180336.0,,52817.0
2020-08-07,Assam,1238867.0,,55496.0
2020-08-08,Assam,1293712.0,,57714.0
2020-08-09,Assam,1318204.0,,58837.0
2020-08-10,Assam,1378629.0,,61737.0
2020-08-11,Assam,1430691.0,,64406.0
2020-08-12,Assam,1573800.0,,68999.0
2020-08-13,Assam,1635118.0,,71795.0
2020-08-14,Assam,1684721.0,,74501.0
2020-08-15,Assam,1705526.0,,
2020-08-16,Assam,1725893.0,,76875.0
2020-08-17,Assam,1775403.0,,79667.0
2020-08-18,Assam,1819819.0,,82201.0
2020-08-19,Assam,1860208.0,,84317.0
2020-08-20,Assam,1894584.0,,86052.0
2020-08-21,Assam,1930764.0,,87908.0
2020-08-22,Assam,1953804.0,,
2020-08-23,Assam,1972239.0,,
2020-08-24,Assam,2000909.0,,
2020-08-25,Assam,2035216.0,,
2020-08-26,Assam,2071441.0,,
2020-08-27,Assam,2106836.0,,
2020-08-28,Assam,2146938.0,,
2020-08-29,Assam,2183777.0,,
2020-08-30,Assam,2217879.0,,
2020-08-31,Assam,2262827.0,,
2020-09-01,Assam,2299893.0,,
2020-09-02,Assam,2347637.0,,
2020-09-03,Assam,2396483.0,,
2020-09-04,Assam,2436127.0,,
2020-09-05,Assam,2471274.0,,
2020-09-06,Assam,2494610.0,,
2020-09-07,Assam,2533221.0,,
2020-09-08,Assam,2567683.0,,
2020-09-09,Assam,2599245.0,,
2020-09-10,Assam,2634614.0,,
2020-09-11,Assam,2671027.0,,
2020-09-12,Assam,2702280.0,,
2020-09-13,Assam,2717795.0,,
2020-09-14,Assam,2750037.0,,
2020-09-15,Assam,2782807.0,,
2020-09-16,Assam,2815285.0,,
2020-09-17,Assam,2835842.0,,
2020-09-18,Assam,2871869.0,,
2020-09-19,Assam,2907044.0,,
2020-09-20,Assam,2926362.0,,
2020-09-21,Assam,2961965.0,,
2020-09-22,Assam,2991612.0,,
2020-09-23,Assam,3021508.0,,
2020-09-24,Assam,3050501.0,,
2020-09-25,Assam,3078746.0,,
2020-09-26,Assam,3104577.0,,
2020-09-27,Assam,3119924.0,,
2020-09-28,Assam,3240080.0,,
2020-09-29,Assam,3374650.0,,
2020-09-30,Assam,3523430.0,,
2020-10-01,Assam,3563210.0,,
2020-10-02,Assam,3591511.0,,
2020-10-03,Assam,3625167.0,,
2020-10-04,Assam,3638290.0,,
2020-10-05,Assam,3673960.0,,
2020-10-06,Assam,3705740.0,,
2020-10-07,Assam,3739086.0,,
2020-10-08,Assam,3771494.0,,
2020-10-09,Assam,3803080.0,,
2020-10-10,Assam,3830571.0,,
2020-10-11,Assam,3841947.0,,
2020-10-12,Assam,3949847.0,,
2020-10-13,Assam,4076126.0,,
2020-10-14,Assam,4215994.0,,
2020-10-15,Assam,4251034.0,,
2020-10-16,Assam,4285748.0,,
2020-10-17,Assam,4308877.0,,
2020-10-18,Assam,4322424.0,,
2020-10-19,Assam,4357380.0,,
2020-10-20,Assam,4395965.0,,
2020-10-21,Assam,4438417.0,,
2020-10-22,Assam,4472792.0,,
2020-10-23,Assam,4490288.0,,
2020-10-24,Assam,4502551.0,,
2020-10-25,Assam,4511304.0,,
2020-10-26,Assam,4525529.0,,
2020-10-27,Assam,4551693.0,,
2020-10-28,Assam,4577843.0,,
2020-10-29,Assam,4606145.0,,
2020-10-30,Assam,4631817.0,,
2020-10-31,Assam,4657839.0,,
2020-11-01,Assam,4669415.0,,
2020-11-02,Assam,4699749.0,,
2020-11-03,Assam,4728633.0,,
2020-11-04,Assam,4757659.0,,
2020-11-05,Assam,4785618.0,,
2020-11-06,Assam,4811501.0,,
2020-11-07,Assam,4834733.0,,
2020-11-08,Assam,4845718.0,,
2020-11-09,Assam,4874244.0,,
2020-11-10,Assam,4899583.0,,
2020-11-11,Assam,4926906.0,,
2020-11-12,Assam,4951256.0,,
2020-11-13,Assam,4977600.0,,
2020-11-14,Assam,4991216.0,,
2020-11-15,Assam,4999585.0,,
2020-04-05,Bihar,3037.0,2299,32.0
2020-04-08,Bihar,4596.0,,38.0
2020-04-09,Bihar,4991.0,,43.0
2020-04-10,Bihar,5457.0,,60.0
2020-04-11,Bihar,6250.0,,61.0
2020-04-12,Bihar,6703.0,,64.0
2020-04-13,Bihar,7263.0,,65.0
2020-04-14,Bihar,7727.0,,62.0
2020-04-15,Bihar,8263.0,,66.0
2020-04-16,Bihar,8846.0,,72.0
2020-04-17,Bihar,9486.0,,83.0
2020-04-18,Bihar,10130.0,,85.0
2020-04-19,Bihar,10745.0,,92.0
2020-04-20,Bihar,11319.0,,96.0
2020-04-21,Bihar,11999.0,,115.0
2020-04-22,Bihar,12978.0,,136.0
2020-04-23,Bihar,13785.0,,148.0
2020-04-24,Bihar,14924.0,,176.0
2020-04-25,Bihar,15885.0,,238.0
2020-04-26,Bihar,17041.0,,255.0
2020-04-27,Bihar,18179.0,,328.0
2020-04-28,Bihar,19790.0,,346.0
2020-04-29,Bihar,21180.0,,383.0
2020-04-30,Bihar,22672.0,,409.0
2020-05-01,Bihar,24118.0,,466.0
2020-05-02,Bihar,25724.0,,476.0
2020-05-03,Bihar,26951.0,,485.0
2020-05-04,Bihar,28345.0,,525.0
2020-05-05,Bihar,28791.0,,529.0
2020-05-06,Bihar,29328.0,,539.0
2020-05-07,Bihar,29841.0,,547.0
2020-05-08,Bihar,30320.0,,564.0
2020-05-09,Bihar,31552.0,,585.0
2020-05-10,Bihar,32670.0,,653.0
2020-05-11,Bihar,34662.0,,714.0
2020-05-12,Bihar,37430.0,,796.0
2020-05-13,Bihar,39149.0,,909.0
2020-05-14,Bihar,40782.0,,970.0
2020-05-15,Bihar,42645.0,,1010.0
2020-05-16,Bihar,44340.0,,1083.0
2020-05-17,Bihar,45729.0,,1193.0
2020-05-18,Bihar,46996.0,,1391.0
2020-05-19,Bihar,50563.0,,1495.0
2020-05-20,Bihar,53361.0,,1607.0
2020-05-21,Bihar,55692.0,,1881.0
2020-05-22,Bihar,58481.0,,2098.0
2020-05-23,Bihar,61220.0,,2344.0
2020-05-24,Bihar,63741.0,,2507.0
2020-05-27,Bihar,68262.0,,3010.0
2020-05-28,Bihar,70275.0,,3106.0
2020-05-29,Bihar,72256.0,,3276.0
2020-05-30,Bihar,73929.0,,3511.0
2020-05-31,Bihar,75737.0,,3692.0
2020-06-01,Bihar,78090.0,,3872.0
2020-06-02,Bihar,81413.0,,4049.0
2020-06-03,Bihar,84729.0,,4273.0
2020-06-04,Bihar,88313.0,,4420.0
2020-06-05,Bihar,91903.0,,4551.0
2020-06-06,Bihar,95473.0,,4745.0
2020-06-07,Bihar,99108.0,,4972.0
2020-06-08,Bihar,102318.0,,5176.0
2020-06-09,Bihar,105588.0,,5364.0
2020-06-10,Bihar,109483.0,,5583.0
2020-06-11,Bihar,113225.0,,5807.0
2020-06-12,Bihar,116671.0,,6043.0
2020-06-13,Bihar,120086.0,,6183.0
2020-06-14,Bihar,123629.0,,6355.0
2020-06-15,Bihar,127126.0,,6581.0
2020-06-16,Bihar,130783.0,,6736.0
2020-06-17,Bihar,134402.0,,6889.0
2020-06-18,Bihar,139584.0,,6993.0
2020-06-19,Bihar,145562.0,,7178.0
2020-06-20,Bihar,151148.0,,7380.0
2020-06-21,Bihar,156926.0,,7602.0
2020-06-22,Bihar,163476.0,,7808.0
2020-06-23,Bihar,169401.0,,7974.0
2020-06-24,Bihar,175103.0,,8180.0
2020-06-25,Bihar,181737.0,,8381.0
2020-06-26,Bihar,189643.0,,8611.0
2020-06-27,Bihar,198385.0,,8859.0
2020-06-28,Bihar,205832.0,,9117.0
2020-06-29,Bihar,212659.0,,9506.0
2020-06-30,Bihar,220890.0,,9744.0
2020-07-01,Bihar,228689.0,,10075.0
2020-07-02,Bihar,235980.0,,10392.0
2020-07-03,Bihar,243167.0,,10911.0
2020-07-04,Bihar,251097.0,,11457.0
2020-07-05,Bihar,257896.0,,11860.0
2020-07-06,Bihar,264109.0,,12140.0
2020-07-07,Bihar,269277.0,,12525.0
2020-07-08,Bihar,275554.0,,13274.0
2020-07-09,Bihar,284059.0,,13978.0
2020-07-10,Bihar,291654.0,,14330.0
2020-07-11,Bihar,300762.0,,15039.0
2020-07-12,Bihar,310013.0,,16305.0
2020-07-13,Bihar,319142.0,,17421.0
2020-07-14,Bihar,329160.0,,18853.0
2020-07-15,Bihar,337212.0,,20173.0
2020-07-16,Bihar,347457.0,,21558.0
2020-07-17,Bihar,357730.0,,23300.0
2020-07-18,Bihar,368232.0,,24967.0
2020-07-19,Bihar,378508.0,,26379.0
2020-07-20,Bihar,388626.0,,27455.0
2020-07-21,Bihar,398929.0,,28564.0
2020-07-22,Bihar,409088.0,,30066.0
2020-07-23,Bihar,419208.0,,31691.0
2020-07-24,Bihar,429664.0,,33511.0
2020-07-25,Bihar,442125.0,,36314.0
2020-07-26,Bihar,456324.0,,38919.0
2020-07-27,Bihar,470560.0,,41111.0
2020-07-28,Bihar,486835.0,,43591.0
2020-07-29,Bihar,504629.0,,45919.0
2020-07-30,Bihar,525430.0,,48001.0
2020-07-31,Bihar,548172.0,,50987.0
2020-08-01,Bihar,576796.0,,54508.0
2020-08-02,Bihar,612415.0,,57270.0
2020-08-03,Bihar,648939.0,,59567.0
2020-08-04,Bihar,687154.0,,62301.0
2020-08-05,Bihar,739078.0,,64732.0
2020-08-06,Bihar,799332.0,,68148.0
2020-08-07,Bihar,870852.0,,71794.0
2020-08-08,Bihar,946278.0,,75786.0
2020-08-09,Bihar,1021906.0,,79720.0
2020-08-10,Bihar,1097252.0,,82741.0
2020-08-11,Bihar,1180566.0,,86812.0
2020-08-12,Bihar,1272980.0,,90553.0
2020-08-13,Bihar,1377432.0,,
2020-08-14,Bihar,1498752.0,,
2020-08-15,Bihar,1612250.0,,
2020-08-16,Bihar,1679462.0,,
2020-08-17,Bihar,1787189.0,,
2020-08-18,Bihar,1899970.0,,
2020-08-19,Bihar,2008149.0,,
2020-08-20,Bihar,2116094.0,,
2020-08-21,Bihar,2228516.0,,
2020-08-22,Bihar,2331461.0,,
2020-08-23,Bihar,2432497.0,,
2020-08-24,Bihar,2494712.0,,
2020-08-25,Bihar,2570097.0,,
2020-08-26,Bihar,2672687.0,,
2020-08-27,Bihar,2777160.0,,
2020-08-28,Bihar,2882926.0,,
2020-08-29,Bihar,2989407.0,,
2020-08-30,Bihar,3097137.0,,
2020-08-31,Bihar,3187161.0,,
2020-09-01,Bihar,3302720.0,,
2020-09-02,Bihar,3430124.0,,
2020-09-03,Bihar,3571055.0,,
2020-09-04,Bihar,3721250.0,,
2020-09-05,Bihar,3871733.0,,
2020-09-06,Bihar,4022766.0,,
2020-09-07,Bihar,4175922.0,,
2020-09-08,Bihar,4328593.0,,
2020-09-09,Bihar,4450714.0,,
2020-09-10,Bihar,4562913.0,,
2020-09-11,Bihar,4667987.0,,
2020-09-12,Bihar,4773917.0,,
2020-09-13,Bihar,4884417.0,,
2020-09-14,Bihar,4986747.0,,
2020-09-15,Bihar,5094239.0,,
2020-09-16,Bihar,5202209.0,,
2020-09-17,Bihar,5307337.0,,
2020-09-18,Bihar,5399493.0,,
2020-09-19,Bihar,5523825.0,,
2020-09-20,Bihar,5700336.0,,
2020-09-21,Bihar,5873939.0,,
2020-09-22,Bihar,6068027.0,,
2020-09-23,Bihar,6243612.0,,
2020-09-24,Bihar,6414658.0,,
2020-09-25,Bihar,6579427.0,,
2020-09-26,Bihar,6730100.0,,
2020-09-27,Bihar,6869768.0,,
2020-09-28,Bihar,6990232.0,,
2020-09-29,Bihar,7134767.0,,
2020-09-30,Bihar,7266150.0,,
2020-10-01,Bihar,7386521.0,,
2020-10-02,Bihar,7506649.0,,
2020-10-03,Bihar,7593645.0,,
2020-10-04,Bihar,7701839.0,,
2020-10-05,Bihar,7789608.0,,
2020-10-06,Bihar,7893739.0,,
2020-10-07,Bihar,7995594.0,,
2020-10-08,Bihar,8100131.0,,
2020-10-09,Bihar,8199627.0,,
2020-10-10,Bihar,8306444.0,,
2020-10-11,Bihar,8403189.0,,
2020-10-12,Bihar,8478692.0,,
2020-10-13,Bihar,8572837.0,,
2020-10-14,Bihar,8669522.0,,
2020-10-15,Bihar,8777607.0,,
2020-10-16,Bihar,8894758.0,,
2020-10-17,Bihar,9015471.0,,
2020-10-18,Bihar,9134927.0,,
2020-10-19,Bihar,9248652.0,,
2020-10-20,Bihar,9389946.0,,
2020-10-21,Bihar,9531168.0,,
2020-10-22,Bihar,9676330.0,,
2020-10-23,Bihar,9818199.0,,
2020-10-24,Bihar,9960104.0,,
2020-10-25,Bihar,10099322.0,,
2020-10-26,Bihar,10223823.0,,
2020-10-27,Bihar,10358361.0,,
2020-10-28,Bihar,10498813.0,,
2020-10-29,Bihar,10630170.0,,
2020-10-30,Bihar,10776083.0,,
2020-10-31,Bihar,10923023.0,,
2020-11-01,Bihar,11066634.0,,
2020-11-02,Bihar,11192201.0,,
2020-11-03,Bihar,11335843.0,,
2020-11-04,Bihar,11462665.0,,
2020-11-05,Bihar,11601204.0,,
2020-11-06,Bihar,11738124.0,,
2020-11-07,Bihar,11867267.0,,
2020-11-08,Bihar,11989797.0,,
2020-11-09,Bihar,12105731.0,,
2020-11-10,Bihar,12244081.0,,
2020-11-11,Bihar,12374768.0,,
2020-11-12,Bihar,12510088.0,,
2020-11-13,Bihar,12645695.0,,
2020-11-14,Bihar,12772706.0,,
2020-11-15,Bihar,12869405.0,,
2020-11-16,Bihar,12977501.0,,
2020-04-02,Chandigarh,124.0,98,18.0
2020-04-08,Chandigarh,184.0,162,18.0
2020-04-10,Chandigarh,223.0,199,19.0
2020-04-11,Chandigarh,264.0,223,19.0
2020-04-12,Chandigarh,279.0,247,21.0
2020-04-13,Chandigarh,296.0,263,21.0
2020-04-14,Chandigarh,309.0,285,21.0
2020-04-15,Chandigarh,317.0,293,21.0
2020-04-16,Chandigarh,337.0,315,21.0
2020-04-17,Chandigarh,358.0,335,21.0
2020-04-18,Chandigarh,381.0,348,23.0
2020-04-19,Chandigarh,430.0,388,26.0
2020-04-20,Chandigarh,453.0,417,26.0
2020-04-21,Chandigarh,497.0,445,27.0
2020-04-22,Chandigarh,529.0,492,27.0
2020-04-23,Chandigarh,599.0,557,27.0
2020-04-24,Chandigarh,638.0,603,27.0
2020-04-25,Chandigarh,734.0,668,28.0
2020-04-26,Chandigarh,756.0,677,30.0
2020-04-27,Chandigarh,843.0,777,40.0
2020-04-28,Chandigarh,924.0,857,56.0
2020-04-29,Chandigarh,1012.0,922,67.0
2020-04-30,Chandigarh,1147.0,1022,74.0
2020-05-01,Chandigarh,1252.0,1131,88.0
